s1,s2,gs,file,s1_n_words,s2_n_words,s1_n_verbs_tot,s2_n_verbs_tot,s1_n_verbs_pres,s2_n_verbs_pres,s1_n_verbs_past,s2_n_verbs_past,s1_n_nouns,s2_n_nouns,s1_n_adjectives,s2_n_adjectives,s1_n_adverbs,s2_n_adverbs,dif_n_words,dif_n_verbs_tot,dif_n_verbs_pres,dif_n_verbs_past,dif_n_nouns,dif_n_adjectives,dif_n_adverbs,jaccard_all_words,jaccard_verbs,jaccard_nouns,jaccard_adjectives,jaccard_adverbs,all_all_shared_synsets_count,all_all_shared_synsets_ratio,all_all_avg_synset_similarity,all_all_max_synset_similarity,all_verb_shared_synsets_count,all_verb_shared_synsets_ratio,all_verb_avg_synset_similarity,all_verb_max_synset_similarity,all_noun_shared_synsets_count,all_noun_shared_synsets_ratio,all_noun_avg_synset_similarity,all_noun_max_synset_similarity,all_adj_shared_synsets_count,all_adj_shared_synsets_ratio,all_adj_avg_synset_similarity,all_adj_max_synset_similarity,all_adv_shared_synsets_count,all_adv_shared_synsets_ratio,all_adv_avg_synset_similarity,all_adv_max_synset_similarity,best_all_shared_synsets_count,best_all_shared_synsets_ratio,best_all_avg_synset_similarity,best_all_max_synset_similarity,best_verb_shared_synsets_count,best_verb_shared_synsets_ratio,best_verb_avg_synset_similarity,best_verb_max_synset_similarity,best_noun_shared_synsets_count,best_noun_shared_synsets_ratio,best_noun_avg_synset_similarity,best_noun_max_synset_similarity,best_adj_shared_synsets_count,best_adj_shared_synsets_ratio,best_adj_avg_synset_similarity,best_adj_max_synset_similarity,best_adv_shared_synsets_count,best_adv_shared_synsets_ratio,best_adv_avg_synset_similarity,best_adv_max_synset_similarity,lemma_diversity,shared_lemmas_ratio,avg_lemma_similarity,max_lemma_similarity,lemma_jackard_similarity,shared_lemma_count,dice_coefficient,lemma_bigram_overlap,lemma_lcs_length,lemma_edit_distance,proportion_s1_in_s2,proportion_s2_in_s1,lemma_position_similarity
This rule can be applied equally to all recreational but dangerous drugs when no one but the person consuming the drug is likely to be affected.,This rule can also apply to all récréationnelles but dangerous drugs as far as the consumer of drugs is the only one to risks.,4.0,SMTeuroparl,27,25,6,3,2,1,2,0,5,6,3,1,1,4,2,3,1,2,-1,2,-3,0.36363636363636365,0.1428571428571429,0.4285714285714286,0.33333333333333337,0.0,43,0.5058823529411764,0.33659711492252403,1.0,19,0.59375,0.30201253772682346,1.0,15,0.6,0.3197250836616278,1.0,1,0.2,0.5625,1.0,0,0.0,0.5,0.5,5,0.3333333333333333,0.3975612350612351,1.0,1,0.5,0.6666666666666666,1.0,3,0.375,0.3492957042957043,1.0,1,0.3333333333333333,0.6666666666666666,1.0,0,0.0,0.5,0.5,17,0.23529411764705882,0.2509033895397532,1.0,0.23529411764705888,4,0.38095238095238093,0.10526315789473684,4,8,0.36363636363636365,0.4,0.9375
"If we want to help Indonesia we must act now with money and deeds, not merely words.","If we want to help Indonesia, we now have to intervene with money and concrete actions, and not only with words.",5.0,SMTeuroparl,19,24,3,5,1,2,0,0,4,3,0,1,3,3,-5,-2,-1,0,1,-1,0,0.5416666666666667,0.33333333333333337,0.4,0.0,0.5,36,0.4675324675324675,0.2966321988453754,1.0,14,0.45161290322580644,0.28709418758438365,1.0,22,0.5238095238095238,0.3011324822025457,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,0.4166666666666667,0.3017999944733138,1.0,0,0.0,0.0,0.0,5,0.5,0.3017999944733138,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,12,0.4166666666666667,0.22102673561006894,1.0,0.41666666666666663,5,0.5882352941176471,0.15384615384615385,5,4,0.5555555555555556,0.625,0.9555555555555555
"The House had also fought, however, for the reduction of the funds available for innovative measures to be offset by means of resources from the flexibility instrument, a demand which is recorded in a declaration on the financial perspective in the Interinstitutional Agreement.","This Parliament however also fought so that this reduction of the funds allocated with the innovative measures is compensated by the use of the framework of flexibilisation, defined in a declaration on the financial perspective.",3.4,SMTeuroparl,47,37,6,5,1,1,4,4,12,9,4,2,2,3,10,1,0,0,3,2,-1,0.4042553191489362,0.2222222222222222,0.3125,0.5,0.6666666666666667,50,0.2958579881656805,0.2780496481336795,1.0,14,0.23333333333333334,0.2510602754129194,1.0,28,0.3111111111111111,0.28476575357967926,1.0,1,0.5,0.75,1.0,5,1.0,0.6,1.0,10,0.38461538461538464,0.35517652427563906,1.0,0,0.0,0.0,0.0,6,0.3333333333333333,0.33285234405289443,1.0,1,0.5,0.75,1.0,2,1.0,0.75,1.0,28,0.35714285714285715,0.2798263594482082,1.0,0.3571428571428571,10,0.5263157894736842,0.16129032258064516,9,13,0.47619047619047616,0.5882352941176471,0.9523809523809523
"At Feira, the Council considered those countries participating in the Stabilisation and Association Process as potential applicants for membership of the European Union.","In Feira, he recognised the quality of potential candidates for accession to the countries participating in the stabilisation and association process.",4.0,SMTeuroparl,25,23,2,2,1,1,1,1,9,8,2,1,0,0,2,0,0,0,1,1,0,0.48275862068965514,0.33333333333333337,0.41666666666666663,0.5,0.0,34,0.38636363636363635,0.2859016516522331,1.0,9,0.3333333333333333,0.25983974392915454,1.0,23,0.42592592592592593,0.28963957371669624,1.0,1,0.3333333333333333,0.6666666666666666,1.0,0,0.0,1.0,1.0,6,0.375,0.3621043705381388,1.0,1,0.3333333333333333,0.5625,1.0,5,0.38461538461538464,0.35208458906504575,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,17,0.4117647058823529,0.3726739461005195,1.0,0.4117647058823529,7,0.5833333333333334,0.2222222222222222,6,10,0.5384615384615384,0.6363636363636364,0.7802197802197802
The lesson for this Parliament this morning must be that we have to conclude that maritime laws throughout the world are in a state of shambles and we have to begin the process of putting them right.,"The lesson which this Parliament in her debate of this morning must retain is that we are forced to conclude that the maritime laws are, all over the world, in a state of disorder, and that we must harness ourselves with the task to put order at it.",4.4,SMTeuroparl,38,52,7,8,4,3,0,1,9,11,0,0,1,0,-14,-1,1,-1,-2,0,1,0.40816326530612246,0.18181818181818177,0.5384615384615384,0.0,0.0,58,0.31693989071038253,0.2693884963777579,1.0,17,0.2361111111111111,0.2572228206641162,1.0,37,0.4805194805194805,0.2701159016785104,1.0,1,0.14285714285714285,0.5416666666666666,1.0,0,0.0,0.0,0.0,10,0.45454545454545453,0.2851420312251388,1.0,1,0.3333333333333333,0.5238095238095238,1.0,8,0.47058823529411764,0.2759698488756002,1.0,1,1.0,1.0,1.0,0,0.0,0.0,0.0,23,0.391304347826087,0.22829940635496193,1.0,0.3913043478260869,9,0.5625,0.19230769230769232,9,10,0.6,0.5294117647058824,0.9074074074074073
Approval of the Minutes of the previous sitting,Approval of the official report of the previous sitting,4.4,SMTeuroparl,8,9,0,0,0,0,0,0,3,3,1,2,0,0,-1,0,0,0,0,-1,0,0.625,0.0,0.5,0.5,0.0,17,0.37777777777777777,0.32860631453921896,1.0,10,0.625,0.3005941627816628,1.0,4,0.21052631578947367,0.3119919585191078,1.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,3,0.5,0.5200892857142857,1.0,1,1.0,1.0,1.0,1,0.25,0.3601190476190476,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,6,0.5,0.33275252525252524,1.0,0.5,3,0.6666666666666666,0.16666666666666666,3,2,0.75,0.6,0.8666666666666667
"Thirdly, acceptance of enlargement and its positive prospects for the individual countries and for the EU as a whole basically depend - and Denmark demonstrated this - on dismantling the social and democratic deficits of European policy.",Thirdly: the acceptance of enlargement and its positive prospects for the various countries and for the EU as a whole depend – the example of Denmark is there for us to show this - the elimination of social and democratic deficits of European policy.,4.6,SMTeuroparl,39,46,4,3,2,2,1,0,7,11,6,6,2,2,-7,1,0,1,-4,0,0,0.5348837209302326,0.0,0.6363636363636364,0.7142857142857143,0.33333333333333337,71,0.6120689655172413,0.3112610120719115,1.0,6,0.2857142857142857,0.26883005400719306,1.0,37,0.6491228070175439,0.2655404710342739,1.0,12,0.9230769230769231,0.5384615384615384,1.0,2,0.6666666666666666,0.6666666666666666,1.0,15,0.625,0.30322330599485486,1.0,1,0.3333333333333333,0.5396825396825397,1.0,12,0.7058823529411765,0.29216701857620825,1.0,1,1.0,1.0,1.0,1,0.5,0.75,1.0,24,0.625,0.25291856535277585,1.0,0.625,15,0.7692307692307693,0.37037037037037035,15,6,0.7894736842105263,0.75,0.9799999999999999
"After all, it is by no means certain that the proposed definition of equitable price is better than any other, because the various definitions that are currently in use in the Member States are all perfectly satisfactory.","Indeed, there is absolutely no doubt that the definition of fair price that is proposed is better than another, because the definitions used in the Member States currently sufficient all amply.",4.5,SMTeuroparl,40,34,5,6,4,4,1,2,7,6,5,2,3,4,6,-1,0,-1,1,3,-1,0.4418604651162791,0.4,0.4444444444444444,0.0,0.4,69,0.5390625,0.32801704374000906,1.0,17,0.6296296296296297,0.3024983407795908,1.0,34,0.8292682926829268,0.2593333499562419,1.0,1,0.1,0.5178571428571429,1.0,15,0.6521739130434783,0.5213068181818182,1.0,9,0.45,0.36691647419201595,1.0,1,1.0,1.0,1.0,6,0.6666666666666666,0.3092363699865911,1.0,0,0.0,0.5,0.5,2,0.5,0.625,1.0,22,0.3181818181818182,0.2762504509379509,1.0,0.31818181818181823,7,0.4827586206896552,0.03571428571428571,4,11,0.5,0.4666666666666667,0.9196428571428571
"As a matter of urgency, therefore, the staff complement of the Interdepartmental Group attached to the Commission Secretariat should be strengthened at the earliest possible opportunity in order to ensure that all proposals for acts which are general in scope are accompanied, when considered by the College of Commissioners and on the basis of Article 299(2), by a simplified sheet outlining their potential impact.","Thus, it is imperative that the inter-service Group are very quickly, of the Commission, so that all the proposals to act can be, during their examination by the force on the basis of Article 299, paragraph 2, a detailed impact.  ",3.2,SMTeuroparl,72,47,9,4,3,2,4,0,18,9,6,3,1,3,25,5,1,4,9,3,-2,0.2777777777777778,0.19999999999999996,0.2857142857142857,0.0,0.0,50,0.22321428571428573,0.2781784625549521,1.0,18,0.24,0.26304777376814314,1.0,31,0.2627118644067797,0.2811473553351378,1.0,0,0.0,0.5,0.5,1,0.1,0.5166666666666667,1.0,7,0.1794871794871795,0.30804052251435604,1.0,0,0.0,0.16774891774891776,0.18181818181818182,7,0.25,0.3103125160496951,1.0,0,0.0,0.0,0.0,0,0.0,0.5,0.5,42,0.16666666666666666,0.2148312879930527,1.0,0.16666666666666663,7,0.2857142857142857,0.044444444444444446,7,25,0.21875,0.4117647058823529,0.6919642857142857
(The sitting was suspended at 2.06 p.m. and resumed at 3 p.m.),(The sitting was suspended at 14h06 and resumed at 3 p.m.),4.857,SMTeuroparl,15,14,3,3,0,0,3,3,3,2,0,0,0,0,1,0,0,0,1,0,0,0.8,1.0,0.6666666666666667,0.0,0.0,28,1.0,0.2944087201259544,1.0,20,1.0,0.2841109723609723,1.0,7,1.0,0.36407214514878633,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,5,1.0,0.5344896933132227,1.0,2,1.0,0.625,1.0,3,1.0,0.49426289034132176,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,7,0.7142857142857143,0.2103552532123961,1.0,0.7142857142857143,5,0.8333333333333334,0.375,5,2,0.8333333333333334,0.8333333333333334,0.8857142857142858
"Finally, I welcome the idea that we should review the implementation of the programme annually.",Finally I accomodate the idea favorably to give us an annual appointment in order to take stock of the setting in uvre program.,4.0,SMTeuroparl,17,24,2,3,1,1,0,0,3,6,1,3,2,2,-7,-1,0,0,-3,-2,0,0.19999999999999996,0.0,0.125,0.33333333333333337,0.33333333333333337,17,0.06995884773662552,0.27043460216241716,1.0,2,0.014598540145985401,0.2613131614294405,1.0,12,0.13953488372093023,0.27334367544818144,1.0,0,0.0,0.5,0.5,3,0.5,0.575,1.0,2,0.11764705882352941,0.3437252877268357,1.0,0,0.0,1.0,1.0,1,0.07142857142857142,0.32122331074498256,1.0,0,0.0,1.0,1.0,1,0.3333333333333333,0.625,1.0,19,0.10526315789473684,0.2257038313160762,1.0,0.10526315789473684,2,0.19047619047619047,0.0,2,12,0.2857142857142857,0.14285714285714285,1.0
"At Feira, the Council considered those countries participating in the Stabilisation and Association Process as potential applicants for membership of the European Union.","In Feira, it has recognised the quality of potential candidates for accession to the countries participating in the stabilisation and association process.",4.111,SMTeuroparl,25,24,2,3,1,2,1,1,9,8,2,1,0,0,1,-1,-1,0,1,1,0,0.4666666666666667,0.25,0.41666666666666663,0.5,0.0,34,0.38636363636363635,0.2859016516522331,1.0,9,0.3333333333333333,0.25983974392915454,1.0,23,0.42592592592592593,0.28963957371669624,1.0,1,0.3333333333333333,0.6666666666666666,1.0,0,0.0,1.0,1.0,6,0.375,0.3621043705381388,1.0,1,0.3333333333333333,0.5625,1.0,5,0.38461538461538464,0.35208458906504575,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,17,0.4117647058823529,0.3726739461005195,1.0,0.4117647058823529,7,0.5833333333333334,0.2222222222222222,6,10,0.5384615384615384,0.6363636363636364,0.7802197802197802
"Mr President, ladies and gentlemen, I should like to say a few words on the joint resolution, which will, of course, be passed.","Mr President, ladies and gentlemen, I would like to speak on the joint resolution that we will obviously vote.",4.6,SMTeuroparl,29,22,4,3,0,0,1,0,8,5,2,1,0,2,7,1,0,1,3,1,-2,0.4375,0.16666666666666663,0.625,0.5,0.0,47,0.33098591549295775,0.2601531929045926,1.0,9,0.15254237288135594,0.2784193071518528,1.0,31,0.4246575342465753,0.24883736096951842,1.0,4,0.8,0.6,1.0,0,0.0,0.5,0.5,7,0.5,0.2894159103448712,1.0,0,0.0,0.0,0.0,7,0.5833333333333334,0.2894159103448712,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,15,0.4666666666666667,0.2160229806924022,1.0,0.4666666666666667,7,0.6363636363636364,0.25,7,5,0.6363636363636364,0.6363636363636364,0.987012987012987
"And I am telling you loud and clear: Kostunica must be given his chance here and I therefore hope that he will give amnesty in the next couple of weeks or months, but meanwhile, I do want the introduction of those two new budget lines, democratisation and reconstruction, to be accompanied by political conditions, both from a political and budgetary perspective.","And I say it very clearly to you: it is necessary to give its chance to Kostunica and I hope since it will take care of an amnesty during the weeks or of the months to come; but meanwhile, I wish however that, on the political plan and the budgetary term, of the political conditions be coupled with the introduction of these two special budget headings, namely democratization and the rebuilding.",4.2,SMTeuroparl,68,78,11,11,3,4,2,1,15,14,7,6,3,6,-10,0,-1,1,1,1,-3,0.3023255813953488,0.17647058823529416,0.38095238095238093,0.2222222222222222,0.125,119,0.30279898218829515,0.26904958472944024,1.0,63,0.3073170731707317,0.2614918886547176,1.0,47,0.3884297520661157,0.2722532820570611,1.0,4,0.3076923076923077,0.5333333333333333,1.0,3,0.17647058823529413,0.5151515151515151,1.0,15,0.36585365853658536,0.33563409210940304,1.0,0,0.0,0.3333333333333333,0.3333333333333333,13,0.43333333333333335,0.3295346916137063,1.0,2,0.5,0.625,1.0,0,0.0,0.5,0.5,46,0.30434782608695654,0.22865515271765272,1.0,0.30434782608695654,14,0.4666666666666667,0.05263157894736842,9,29,0.4827586206896552,0.45161290322580644,0.8683035714285714
"We have started to exchange ideas on this question, from which it has emerged that all the Member States want to maintain this ceiling after enlargement.","We started discussions on this issue, which show that all the Member States wish to maintaining this ceiling after enlargement.",5.0,SMTeuroparl,28,22,7,4,3,3,2,1,6,5,0,1,0,0,6,3,0,1,1,-1,0,0.4242424242424242,0.0,0.375,0.0,0.0,58,0.4,0.2822456990733954,1.0,28,0.4,0.3027620004909092,1.0,30,0.4,0.264340563290838,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,6,0.4,0.31913571454304046,1.0,1,0.5,0.7,1.0,5,0.38461538461538464,0.3097316581120044,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,16,0.3125,0.25684537684537684,1.0,0.3125,5,0.47619047619047616,0.11764705882352941,5,6,0.45454545454545453,0.5,0.9272727272727274
"Let us, as a Europe of 15 Member States, organise ourselves in order to be able to welcome those countries who are knocking at the door into the fold under respectable conditions.","We must organise ourselves in fifteen Member States, to be able to welcome in good conditions for the countries which are knocking on our door.",4.0,SMTeuroparl,35,27,6,5,3,2,0,0,7,5,3,3,0,0,8,1,1,0,2,0,0,0.3902439024390244,0.5714285714285714,0.7142857142857143,0.19999999999999996,0.0,67,0.44666666666666666,0.27004574248589713,1.0,23,0.5348837209302325,0.25195646113239645,1.0,37,0.5,0.2608864931324621,1.0,2,0.4,0.5833333333333334,1.0,0,0.0,0.0,0.0,10,0.5555555555555556,0.29437712994010856,1.0,1,1.0,1.0,1.0,8,0.5333333333333333,0.2819396790925726,1.0,1,0.5,0.75,1.0,0,0.0,1.0,1.0,19,0.47368421052631576,0.2017836041273541,1.0,0.4736842105263158,9,0.6428571428571429,0.18181818181818182,7,11,0.5625,0.75,0.8402777777777778
"Thank you very much, Commissioner.","Thank you very much, Mister the Police chief.",4.2,SMTeuroparl,7,10,0,1,0,0,0,1,2,3,0,0,2,2,-3,-1,0,-1,-1,0,0,0.5454545454545454,0.0,0.25,0.0,1.0,8,0.47058823529411764,0.5165753683656497,1.0,1,0.5,0.5666666666666667,1.0,1,0.125,0.3682852006381418,1.0,1,1.0,1.0,1.0,5,1.0,0.6,1.0,2,0.3333333333333333,0.44831813067107185,1.0,1,1.0,1.0,1.0,1,0.2,0.3793578970049558,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,6,0.3333333333333333,0.30052910052910053,1.0,0.33333333333333337,2,0.5,0.2,2,3,0.6666666666666666,0.4,1.0
Those who stand apart from reinforced cooperation are really being given the same freedom as the back seat passengers in a car.,Those who deny the enhanced cooperation enjoy the same freedom of movement as passengers in the back seat of a car.,4.8,SMTeuroparl,23,22,5,2,3,2,2,0,5,6,2,3,2,0,1,3,1,2,-1,-1,2,0.5185185185185186,0.0,0.8333333333333334,0.6666666666666667,0.0,54,0.3333333333333333,0.2827155396807523,1.0,17,0.19101123595505617,0.25897693893709073,1.0,28,0.5384615384615384,0.3001497975891275,1.0,1,1.0,1.0,1.0,6,0.375,0.53125,1.0,6,0.4,0.32285136531214087,1.0,0,0.0,0.2611111111111111,0.3333333333333333,6,0.6666666666666666,0.3261588789300532,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,15,0.4,0.2644690410599501,1.0,0.4,6,0.5714285714285714,0.05555555555555555,5,8,0.5454545454545454,0.6,0.893939393939394
The European Council will also discuss the state of progress of the accession negotiations and hence of the enlargement.,"The European Council will also be discussing the state of progress of accession negotiations, and therefore of enlargement.",5.0,SMTeuroparl,20,20,1,2,0,1,0,0,7,6,1,1,1,2,0,-1,-1,0,1,0,-1,0.6842105263157895,0.0,0.8571428571428572,1.0,0.5,41,0.9318181818181818,0.2930887861388292,1.0,9,1.0,0.31439373988393593,1.0,29,1.0,0.28605484198478776,1.0,1,1.0,1.0,1.0,2,0.4,0.5833333333333334,1.0,10,1.0,0.3430298611322104,1.0,0,0.0,1.0,1.0,8,1.0,0.31759422745297355,1.0,0,0.0,1.0,1.0,2,1.0,0.75,1.0,12,0.6666666666666666,0.32602908202908204,1.0,0.6666666666666667,8,0.8,0.38461538461538464,8,2,0.8,0.8,1.0
"Mr President, the Commission' s attitude to the right of access to documents may be seen from the internal handbook sent on 11 October to employees of the Commission to tell them how to deal with requests from MEPs for access to documents.","Mr President, we know the position of the Commission on public access to documents in reading the internal manual, which was submitted, on 11 October, the Commission's officials in order to explain the way in which they were to deal with the requests from the Members regarding access to documents.",4.4,SMTeuroparl,46,56,5,8,0,3,2,3,15,16,2,2,0,0,-10,-3,-3,-1,-1,0,0,0.34615384615384615,0.08333333333333337,0.38888888888888884,0.33333333333333337,0.0,71,0.2591240875912409,0.26006486880581037,1.0,25,0.21929824561403508,0.24952715892319347,1.0,40,0.33613445378151263,0.26061629262273933,1.0,1,0.09090909090909091,0.5138888888888888,1.0,0,0.0,0.5,0.5,10,0.3333333333333333,0.271940480173799,1.0,0,0.0,0.4444444444444444,0.6666666666666666,9,0.34615384615384615,0.26841065304101125,1.0,1,1.0,1.0,1.0,0,0.0,1.0,1.0,31,0.3225806451612903,0.21186827818646,1.0,0.32258064516129037,10,0.4878048780487805,0.10256410256410256,13,15,0.5263157894736842,0.45454545454545453,0.968
"The House had also fought, however, for the reduction of the funds available for innovative measures to be offset by means of resources from the flexibility instrument, a demand which is recorded in a declaration on the financial perspective in the Interinstitutional Agreement.","This Parliament has, however, also fought for this reduction of funds for innovative actions should be compensated for by the use of flexibility, defined in a statement on the financial perspective.",3.8,SMTeuroparl,47,35,6,5,1,1,4,3,12,8,4,2,2,2,12,1,0,1,4,2,0,0.4222222222222223,0.2222222222222222,0.25,0.5,1.0,34,0.18478260869565216,0.2827304861992912,1.0,10,0.16393442622950818,0.24702404998257457,1.0,16,0.15384615384615385,0.2914025539978641,1.0,1,0.5,0.75,1.0,5,1.0,0.6,1.0,9,0.34615384615384615,0.3685522794792188,1.0,0,0.0,0.0,0.0,5,0.2631578947368421,0.3469216569336968,1.0,1,0.5,0.75,1.0,2,1.0,0.75,1.0,27,0.3333333333333333,0.2661763897478183,1.0,0.33333333333333337,9,0.5,0.0967741935483871,8,14,0.42857142857142855,0.6,0.9206349206349207
"Clearly, explanations are necessary for the increased incidence of BSE, not only in France but also in other Member States.","We should obviously determine the reasons of the increased incidence of the ESB, not only in France but also in other Member States.",3.6,SMTeuroparl,23,25,1,1,1,0,0,0,6,6,3,2,4,4,-2,0,1,0,0,1,0,0.5555555555555556,0.0,0.5,0.6666666666666667,0.6,28,0.49122807017543857,0.27299798819320503,1.0,5,0.3125,0.3439781746031746,1.0,22,0.6666666666666666,0.26182280958094906,1.0,0,0.0,0.0,0.0,1,0.16666666666666666,0.55,1.0,6,0.46153846153846156,0.3427959127083919,1.0,0,0.0,0.0,0.0,5,0.5555555555555556,0.3192789054340912,1.0,0,0.0,1.0,1.0,1,0.3333333333333333,0.625,1.0,14,0.42857142857142855,0.31749381174381175,1.0,0.4285714285714286,6,0.6,0.2857142857142857,6,4,0.6,0.6,1.0
It must be respected and protected' .,It must be respected and protected.  ,5.0,SMTeuroparl,8,7,3,3,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.875,1.0,0.0,0.0,0.0,15,1.0,0.36908042342669634,1.0,4,1.0,0.4423611111111111,1.0,10,1.0,0.351046317631457,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,3,1.0,0.6615384615384615,1.0,1,1.0,1.0,1.0,2,1.0,0.5769230769230769,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,3,1.0,0.571604938271605,1.0,1.0,3,1.0,1.0,3,0,1.0,1.0,1.0
